authors,count
Jennifer O'Connell/Meg Cabot/Megan McCafferty/Melissa Senate/Diana Peterfreund/Stephanie Lessing/Laura Ruby/Erica Orloff/Stacey Ballis/Julie Kenner/Kristin Harmel/Jennifer Coburn/Elise Juska/Kyra Davis/Beth Kendrick/Berta Platas/Lynda Curnyn/Kayla Perrin/Cara Lockwood/Alison Pace/Megan Crane/Lara Deloza/Laura Caldwell/Shanna Swendson,1
Margaret Sanborn,1
Daria Snadowsky,1
Kate Braverman/Rick Moody,1
Johann Wolfgang von Goethe/R. Paulin,1
Homer/George Herbert Palmer,1
Gaius Julius Caesar/James H. Ford/W.A. McDevitte,1
Gaius Julius Caesar/F.P. Long/Cheryl Walker,1
Geoffrey Batchen,1
Mitali Perkins,1
Evan Thomas,1
Anne Morrow Lindbergh,1
Carl Plasa,1
Good Housekeeping/Zoe Coulson,1
Frances Burney/Edward A. Bloom,1
James C. Humes/Richard M. Nixon,1
John Keegan,1
Robin Lane  Fox/Vita Sackville-West/Freda Titford/Ken Kirkwood,1
Marilyn Manson/Neil Strauss,1
Gavin Baddeley,1
Kurt Reighley,1
Richard D. Nelson,1
Charles Taylor/Amy Gutmann/Michael Walzer/Susan R. Wolf/Shierry Weber Nicholsen/Kwame Anthony Appiah/Jürgen Habermas/Steven C. Rockefeller,1
Ruth  Abbey,1
George Sullivan,1
Hiawyn Oram/C.S. Lewis/Tudor Humphries,1
Rebecca J. Donatelle,1
Brian Johnston/George Eliot/CliffsNotes,1
Lewis Carroll/Richard  Kelly,1
Charles Dickens/Clement C. Moore/Arthur Rackham,1
Raymond T. McNally/Radu Florescu,1
George R.R. Martin/Victor Milán,1
Georgina Grey,1
Cheryl Carlson,1
Gordon Korman/Holter Graham,1
Ed McBain/Mark T. Sullivan,1
Ed McBain/Otto Penzler,1
Anonymous/Max McLean,1
Efraim Turban/Dorothy Leidner/James C. Wetherbe/Ephraim McLean/Christy Cheung/Daniel Tse/Maggie Lew,1
Brian D. McLaren/Steve Chalke,1
Jill Nelson/Robin D.G. Kelley/Richard Austin/Flores Alexander Forbes/Ron Daniels/Frank Moss/Derrick A. Bell/Claude Andrew Clegg III/Katheryn K. Russell/Patricia J. Williams/Stanley Crouch/Ishmael Reed/Arthur Doye,1
Quincy Jones,1
Fred Goodman,1
Michael Parenti,1
Mark Twain/Bernard DeVoto/Henry Nash Smith,1
Arundhati Roy,1
Dai Sijie,1
Fredric Dannen/Erroll McDonald,1
Mary Kay Andrews,1
Ryōtarō Shiba/Juliet Winters Carpenter,1
Zora Neale Hurston/Henry Louis Gates Jr./Sieglinde Lemke,1
Robert E. Hemenway/Alice Walker,1
Henry Louis Gates Jr./Kwame Anthony Appiah,1
Sang-Sun Park,1
Christopher Pinney/Nicholas Peterson,1
Christopher Pinney,1
Gerald Posner,1
Sally Potter/Virginia Woolf,1
Ludovico Ariosto/Barbara Reynolds,1
Ludovico Ariosto/Guido Waldman,1
Guy Kawasaki,1
Walter Foster Creative Team,1
Peter Elkind,1
Aristophanes/David B. Barrett,1
Aristophanes/Dudley Fitts,1
W. John Campbell,1
Douglas M. MacDowell,1
Aristophanes/Douglass Parker,1
Aristophanes/S. Douglas Olson,1
Aristophanes/Sarah Ruden,1
Aristophanes/Alan H. Sommerstein/David B. Barrett/David Brett,1
Ben R. Kaplan,1
Kate Hemphill/Zoë Ross/Louise Bostock Lang,1
Let's Go Inc.,1
Roff Smith,1
Daniel Defoe/Mark Schorer/Georgina Sutton,1
James Fenimore Cooper,1
Norman Maclean/Barry Moser,1
Howard E. Covington Jr.,1
Michio Kaku/Daniel Axelrod,1
Peter Tallack/Simon Singh,1
Raina Telgemeier/Ann M. Martin,1
Orlando Figes,1
Pat Frank,1
Arthur Agatston,1
Nevil Shute,1
Chris Prentiss,1
Sharon Salzberg/Jon Kabat-Zinn,1
Benjamin James Sadock/Virginia Alcott Sadock,1
Augustine of Hippo/Boniface Ramsey/Edmund Hill,1
Ovid/Allen Mandelbaum,1
Ovid/David Raeburn/Denis Feeney,1
Aristophanes/Peter Meineck,1
Aristophanes/Alan H. Sommerstein,1
Aristophanes/Kenneth James Dover,1
Alexandra Siy/Dennis Kunkel,1
Nigella Lawson/Francesca Yorke,1
John Tosh/Sean Lang,1
L.A. Banks/J.M. Jeffries/Seressie Glass/Natalie Dunbar,1
Howard Chaykin/David Tischman/David Hahn,1
Richard Seymour Hall,1
Nassim Nicholas Taleb,1
Noam Chomsky/Greg Ruggiero/Marili Margomenou/Miguel Mora/Natalie Levisalles/Il Manifesto/Hartford Courant/David Barsamian/Radio B92/Elise Fried/Peter Kreysler/Gionarle del Popolo/Michael Albert,1
Noam Chomsky/David W. Lightfoot,1
Noam Chomsky/Greg Ruggiero,1
Noam Chomsky/David Barsamian/Arthur Naiman,1
Edward Gorey,1
Yuki Shimizu/志水 ゆき,1
Kōji Suzuki/Robert B. Rohmer/Glynne Walley,1
Kōji Suzuki/Sakura Mizuki,1
Michio Kaku/Joseph L. Birman/H. Eugene Stanley/J.W. Lynn/M.P. Silverman/M. Voloshin,1
Govind Armstrong/Lisa Romerein/Tyler Florence,1
Richard Platt,1
Ilona Andrews,1
Frances Hodgson Burnett/Graham Rust,1
Brian Doherty/Frances Hodgson Burnett/Thea Kliros,1
Tania Zamorsky/Frances Hodgson Burnett/Lucy Corvino/Arthur Pober,1
Marion Crawford/Jennie Bond,1
William   Anderson/Leslie A.  Kelly,1
C.S. Lewis/Michael Hauge,1
Walt Disney Company/Al Dempster,1
J.M. Barrie/Ken Geist,1
Valerie Boyd,1
Zora Neale Hurston/Carla Kaplan/John Edgar Wideman,1
Sherrilyn Kenyon/L.A. Banks/Susan Squires/Ronda Thompson,1
Arthur Plotnik,1
Amy Krouse Rosenthal/Jane Dyer,1
Shayla Black/Shelley Bradley,1
J.M. Barrie/Tim Curry,1
Lewis Carroll/Donald J. Gray,1
Glenn Yeffeth/Don DeBrandt/Cory Doctorow/Bruce Bethke/Adam Roberts/Lawrence Watt-Evans/Selina Rosen/Mark W. Tiedemann/Jacqueline Carey/Susan Sizemore/Vox Day/Stephen Baxter/A.M. Dellamonica/Marguerite Krause/John Shirley/Adam-Troy Castro/Amy Berner/Maria  Alexander/Marie-Catherine Caillava/Mike Byrne,1
Betty Friedan/Anna Quindlen,1
Daniel Horowitz,1
James Herriot/Ruth Brown/Peter Barrett,1
James Herriot/Victor G. Ambrus,1
Jim Wight,1
April Jones Prince/Nancy Harrison/John   O'Brien,1
Mark Twain/Henry B. Wonham,1
Arthur  Miller/Harold Clurman/Christopher Bigsby,1
Arthur  Miller/Tony Kushner,1
MaryAnn F. Kohl/Kim Solga/Rebecca Van Slyke,1
Nancy Verde Barr,1
Nikki Stafford,1
Sophocles/Peter Meineck/Paul Woodruff,1
Sophocles/David Grene/Charles Segal,1
Sophocles/E.F. Watling,1
Sophocles/Edith Hall/H.D.F. Kitto,1
Sophocles/J.E. Thomas,1
Sophocles/Roger D. Dawe,1
Keith Donohue,1
Kris Lane/Lyman L. Johnson,1
Carol Drinkwater,1
Henry Jenkins,1
Thomas X. Hammes,1
Hailey Abbott/Melissa de la Cruz/Aimee Friedman/Nina Malkin,1
Charles Lockwood,1
Janice Cook Migliaccio,1
J.E. Bright,1
Susanna Tamaro/John T. Cullen,1
Alison Bechdel,1
Denny Caringer/Better Homes and Gardens,1
Ian W. Toll,1
Nick Lane,1
Charles C. Mann,1
James Brodrick,1
Thomas Jefferson/Merrill D. Peterson,1
Juan Rulfo/Carlos Fuentes/Margo Glantz/Jorge Alberto Lozoya/Eduardo Rivero/Víctor Jiménez/E. Billeter,1
Juan Rulfo/Margaret Sayers Peden/Susan Sontag,1
Juan Rulfo/Kermit Oliver/George D. Schade,1
Ann Hewetson,1
Andrea Wilson Nightingale,1
George Pelecanos,1
Sophocles/David Grene/Richmond Lattimore/John Moore/Michael Jameson,1
Sophocles/Robert Fitzgerald/Dudley Fitts,1
Sophocles/Robert Fagles/Bernard Knox,1
Tish Boyle/Timothy Moriarty,1
Sean B. Carroll/Jamie W. Carroll/Leanne M. Olds,1
Gene A. Brucker,1
Nikki Giovanni/Virginia C. Fowler,1
Wolfgang Amadeus Mozart/Lorenzo Da Ponte/Ellen H. Bleiler,1
Nikki Giovanni,1
Nikki Giovanni/Bryan Collier,1
Alex Constantine,1
Emily Blake,1
Julie Leto,1
Joy King,1
Liz Carlyle,1
Christine Rimmer,1
Andy Griffiths/Miles Thompson,1
Andy Griffiths/Terry Denton,1
Elinor M. Brent-Dyer,1
John    Mason,1
L. John Mason,1
Beth A. Jones,1
Ann Bausum,1
Mervyn Peake,1
Lisa Chaney,1
Simon Anholt,1
Ann Hodgman,1
Susan Conant/Maxwell Award,1
Jessica Conant-Park/Susan Conant,1
Jerry Burton,1
Gelsey Kirkland/Greg Lawrence,1
Barbara Richard,1
Courtney E. Martin,1
Brian Tracy,1
Tish Boyle/John Uher,1
David Hewson,1
Jim Supica/Richard Nahas,1
Bruce Cumings,1
Howard Chaykin/Michelle Madsen,1
Howard Chaykin/David Tischman/J.H. Williams III/Mick Gray/Lee Loughridge,1
Richard Platt/Chris Riddell,1
Richard Bonson/Richard Platt,1
Stephen Biesty/Richard Platt,1
Jennifer Allison,1
John Newhouse,1
Joseph Epstein,1
Nigella Lawson/Petrina Tinslay,1
Rick Decker/Stuart Hirshfield,1
James E. Campbell,1
Gale Gand/Julia Moskin/Tim Turner,1
C.S. Harris,1
Alice Medrich/Deborah Jones,1
Alice Medrich/Patricia Brabant,1
James Campbell/Eric John/Patrick Wormald,1
James   Campbell,1
Mark Kermode/Rob White,1
Frank Darabont/Stephen King,1
Frank Zappa/Peter Occhiogrosso,1
Garrison Keillor/Charles Bukowski/Robert Burns/Hayden Carruth/Raymond Carver/Billy Collins/Noël Coward/Carl Dennis/E.E. Cummings/Emily Dickinson/Stephen Dobyns/Fleur Adcock/John Donne/Rita Dove/Stephen Dunn/Lawrence Ferlinghetti/Robert Frost/Erica Funkhouser/Donald Hall/Patricia Hampl/Thomas Hardy/Jim Harrison/W.H. Auden/Jennifer Michael Hecht/David Ignatow/John Keats/X.J. Kennedy/Jane Kenyon/Galway Kinnell/Maxine Kumin/Kate Light/Henry Wadsworth Longfellow/Louis MacNeice/Hilaire Belloc/Herman Melville/W.S. Merwin/Edna St. Vincent Millay/Howard Nemerov/Sharon Olds/Mary Oliver/Grace Paley/Lawrence Raab/Kenneth Rexroth/Wendell Berry/Carl Sandburg/John Berryman/Elizabeth Bishop/William Blake/Philip   Booth/Virginia Hamilton Adair/Liesl Mueller,1
Henry Mintzberg,1
Sherry Gershon Gottlieb,1
Barbara Bottner,1
Cynthia Chin-Lee/Youshan Tang,1
Jeffrey Ford/Jonathan Carroll,1
Jeffrey Ford/Jacques Guiod,1
Rumi/A.J. Arberry,1
Matt Riser/Martin Hsu,1
Robert J. Milch,1
Euripides/Pantelis Michelakis,1
Euripides/David Grene/Richmond Lattimore,1
Aeschylus/David Grene/Richmond Lattimore,1
Aeschylus/David Grene/Richmond Lattimore/Seth Benardete,1
Aeschylus/Alan Shapiro/Peter H. Burian,1
Aeschylus/Robert Fagles/William Bedell Stanford,1
Aeschylus/Peter Meineck/Helene P. Foley,1
Aeschylus/Philip Vellacott,1
Devon W. Carbado/Evelyn C. White/Dwight A. McBride/Donald Weise,1
Sheri Rose Shepherd,1
Marianne Williamson,1
Ann M. Martin,1
Amy Krouse Rosenthal,1
Amy Krouse Rosenthal/Tom Lichtenheld,1
Carol Belanger Grafton,1
Lisa S.  French,1
Karen Cushman/Trina Schart Hyman,1
David Haynes,1
Michele K. Spike,1
Livy/Aubrey de Sélincourt/Betty Radice,1
Theodore Ayrault Dodge/Ian M. Cuthbertson,1
John Prevas,1
Leonard Cottrell,1
Charles Bukowski/John   Martin,1
Henning Mankell/Steven T. Murray,1
Sophocles/Bernard Knox/Cynthia Brantley Johnson,1
Aristophanes/William Arrowsmith/Richmond Lattimore/Douglass Parker,1
Aristophanes/Moses Hadas,1
Aristophanes/David R. Slavitt,1
Euripides/Georgia Ann Machemer/Michael   Collier,1
William Allan,1
John   Hammond/Irving Townsend,1
Marisabina Russo,1
Richard Russo/Jean-Luc Piningre,1
Stephen Minot,1
Eliza Minot,1
Erik  Larson,1
Terry  Taylor,1
Ann M. Martin/Laura Godwin/Brian Selznick,1
Vikram Chandra,1
Rachel Simon,1
Peter Reinhart/Ron Manville,1
Linda Lael Miller/Alison Kent/Lucy Monroe/Jill Shalvis/Susanna Carr/Morgan Leigh,1
David B.,1
Naomi Wolf,1
Thomas C. Foster,1
Rebecca  Brown,1
Frank Zöllner/Johannes Nathan/Frank Zöllner,1
Leonardo da Vinci/Martin Kemp,1
Ursula Nordstrom/Leonard S. Marcus/Maurice Sendak,1
Jack Dunphy,1
Mark Z. Danielewski/Christophe Claro,1
Sharyn November/Lloyd Alexander/Emma Bull/Charles Vess/Michael Cadnum/Kara Dalkey/Nancy Farmer/Nina Kiriki Hoffman/Diana Wynne Jones/Patricia A. McKillip/Garth Nix/Meredith Ann Pierce/Delia Sherman/Sherwood Smith/Nancy Springer/Megan Whalen Turner/Elizabeth Wein/Laurel Winter,1
Paul Cronin,1
Arthur Herzog III,1
Peter Mayle/Gerard Auzet,1
Julie Orringer,1
Michel Faber,1
Laurence L. Brunton/John S. Lazo/Keith  L. Parker,1
Arthur Conan Doyle/Francis O'Gorman,1
Patrick Nobes/Arthur Conan Doyle/Jennifer Bassett/Tricia Hedge,1
Caleb Carr,1
Irving John,1
Peter Carey,1
Drew Carey,1
Julian Caldecott/Lera Miles,1
Paola Cavalieri/Peter Singer,1
Sy Montgomery,1
Anthony D. Pellegrini/Peter K. Smith,1
Paul Ruditis,1
L. Alan LeDoux,1
Heather Jarman,1
Orson Scott Card/Isaac Asimov/William Gibson/Michael Swanwick/Theodore Sturgeon/Larry Niven/Robert Silverberg/Harry Turtledove/James Blish/George R.R. Martin/James Patrick Kelly/Karen Joy Fowler/Arthur C. Clarke/Lloyd Biggle Jr./Terry Bisson/Poul Anderson/John Kessel/R.A. Lafferty/C.J. Cherryh/Lisa Goldstein/Edmond Hamilton/Robert A. Heinlein/Ursula K. Le Guin/Ray Bradbury/Frederik Pohl/Harlan Ellison/George Alec Effinger/Brian W. Aldiss,1
Orson Scott Card/James Francis Cameron,1
James K. Morrow,1
William Beebe,1
Page McBrier/Lori Lohstoeter/Hillary Rodham Clinton,1
Karen Essex,1
Leonardo da Vinci/Irma A. Richter,1
Euripides/Moses Hadas/John Maclean,1
Euripides/David Grene/Richmond Lattimore/William Arrowsmith/John Frederick Nims/Ronald Frederick Willetts,1
Euripides/David Grene/Richmond Lattimore/Witter Bynner/William Arrowsmith,1
Euripides/Donald J. Mastronarde,1
Euripides/Reginald Gibbons/Peter H. Burian,1
Edgar Rice Burroughs/John Seelye,1
Edgar Rice Burroughs/Esteban Maroto/J. Allen St. John/Studley Burroughs,1
Cara Black,1
Diane Setterfield,1
Richard K. Morgan,1
Richard K. Morgan/Bill Sienkiewicz/Sean Phillips,1
Richard K. Morgan/Bill Sienkiewicz/Goran Parlov,1
Barbara Cleverly,1
Christopher Buckley,1
Stephen Crane/Jayne Anne Phillips,1
Stephen Crane/Larzer Ziff/Theo Davis,1
Karyn Monk,1
Jack Finney,1
Gwen Moran,1
Luke Welling/Laura Thomson,1
W. Jason Gilmore,1
Charlotte Fiell/Peter Fiell,1
William Morris/Lin Carter,1
William Morris,1
Edgar Rice Burroughs/Thomas Floyd/F. Paul Wilson/Phillip R. Burger,1
Aeschylus/Ted Hughes,1
Aeschylus/Richmond Lattimore/David Grene,1
Aeschylus/George Thomson/Richard Seaford,1
Euripides/Richmond Lattimore/David Grene/Rex Warner/Ralph Gladstone,1
Euripides/David Grene/Richmond Lattimore/Emily Townsend Vermeule/Elizabeth Wyckoff/William Arrowsmith,1
Euripides/David Grene/Richmond Lattimore/William Arrowsmith/Frank William Jones/Charles R. Walker,1
Anne Carson/Euripides,1
Eric R. Wolf,1
John M. Merriman,1
Walter Rodney/Vincent Harding,1
Norman Davies,1
Ed  Young,1
Ben Schott/Collin Deckerman,1
John W. Schott/Jean S. Arbeiter,1
Chalmers Johnson/Shara Kay,1
Pauline Réage/Sabine d'Estree,1
Pauline Réage/John Paul Hand,1
Laura Furman/David Guterson/Diane Johnson/Jennifer Egan,1
Doris Kloster/Pauline Réage,1
Arthur Bennett,1
Andy Hertzfeld/Steve Wozniak,1
Richard Llewellyn,1
David Donovan,1
Mitchel Resnick,1
Richard D. Bartlett/Patricia P. Bartlett,1
Liz Palika,1
Paul Galdone/Joanna Galdone,1
Guy W. Jones/Sally Moomaw,1
Basil Pao/Michael Palin,1
A.E. Cunningham/Harlan Ellison/Charles F. Miller/Terry Dowling/Paul Rhoads/Jack Vance/Tom Shippey/Gene Wolfe/David Langford/Dan Simmons/David Mathew,1
Frederik Pohl/Lester del Rey/Damon Knight/A.E. van Vogt/Jack Vance,1
Jack Vance/Robert Silverberg,1
Nicholas Johnson/Eirik Sonneland,1
Robert Brent Toplin,1
Kelly  Carr,1
Laurence Sterne/Robert Folkenflik,1
Dan Brown/Eduardo García Murillo,1
T.R. Reid,1
Sarah Johnstone/Aaron Anderson/Sarah  Andrews/Lonely Planet,1
Sophocles/Theodore F. Brunner/Luci Berkowitz,1
John Gribbin,1
Lois N. Magner/Magner,1
Tom Kelley/Jonathan Littman/Tom Peters,1
Hemant Mehta/Rob Bell,1
Debra Cowan,1
Better Homes and Gardens,1
Hugh Honour,1
Suzanne C. O'Connell Smeltzer/Brenda G. Bare/Mary Jo Boyer,1
Karl Barth/Emil Brunner/Peter Fraenkel,1
John Brunner/James John Bell/David Brin,1
Gustave Flaubert/Αχιλλέας Κυριακίδης/Mark Polizzotti/Raymond Queneau,1
Carl Safina,1
Joseph Bruchac/Jonathan London/Thomas Locker,1
Nicola Davies/Jane Chapman,1
Gary Snyder/Michael Corr,1
Isaac Asimov/Charles G. Waugh,1
Chad Oliver,1
Chad Oliver/George Zebrowski/Isaac Asimov,1
Eric Frank Russell/George Zebrowski/Isaac Asimov,1
Peter D'Epiro/Mary Desmond Pinkowish,1
Robertson Davies/Wayne Johnston,1
David Gerrold,1
Ellen Evert Hopman/Steven Foster,1
Terry Pastor/Damon Knight/Philip K. Dick/C.M. Kornbluth/Bob Shaw/Frederik Pohl/Alfred Bester/C.L. Moore/Henry Kuttner/Robert Sheckley/James Blish/Cordwainer Smith/Brian W. Aldiss/Jack Vance,1
Alan Moore/John Totleben/Steve Oliff/Joe Caramagna/Michael Kelleher/Peter Milligan/Mike Allred,1
Edward St. Aubyn,1
John Graves/Glenn Wolff/Bill Wittliff,1
Dave Eggers/Viggo Mortensen,1
Barry Glassner,1
Frank Furedi,1
Clifford D. Simak,1
Harold C. Livesay,1
Andrew Carnegie/Gordon Hutner,1
Chris Abani,1
David Stanley/Mark Bego,1
Ken Haedrich,1
Francis Davis/Pauline Kael,1
Suzanne Enoch,1
Linda Turner,1
Kate Walker,1
John Colapinto,1
Jeff Povey,1
Charles Allen,1
Linda Hall,1
Robin McKinley/James P. Blaylock/Patricia A. McKillip/Robert Westall/Peter Dickinson/Jane Yolen/P.C. Hodgell/Michael de Larrabetti/Joan D. Vinge,1
Rachel Field/Dorothy P. Lathrop,1
Gardner Dozois/Damon Knight/R.A. Lafferty/Samuel R. Delany/Brian W. Aldiss/Gene Wolfe/Joanna Russ/James Tiptree Jr./Ursula K. Le Guin/Edward Bryant/Howard Waldrop/Jack Dann/L. Sprague de Camp/Lucius Shepard/Pat Cadigan/John Kessel/William Gibson/Connie Willis/Michael Swanwick/Bruce Sterling/Theodore Sturgeon/Richard McKenna/Cordwainer Smith/Jack Vance/Edgar Pangborn/Keith Roberts/Roger Zelazny,1
Robin P. Williams/John Tollett/Dave Rohr,1
Robin P. Williams/John Tollett,1
James Wallace/Jim  Erickson,1
Sara Barton-Wood,1
Rosemary Wells/Susan Jeffers/Rachel Field,1
Ellen Weiss/Betina Ogden,1
Malvina G. Vogel/Charles Dickens,1
Dōgen/Kazuaki Tanahashi/Robert Aitken/Reb Anderson/Edward G. Brown/Norman Fischer/Arnold Kotler/Daniel Leighton/Lew Richmond/Katherine Thanas/Brian Unger/Mel Weitsman/Dan Welch/Philip Whalen/David    Schneider,1
Ryōkan/John   Stevens,1
Anton Myrer/Alastair Westgarth,1
Anton Myrer,1
Mary Higgins Clark/Wendell Minor,1
Mary Higgins Clark/Karin Dufner,1
Stanley Weintraub,1
Antonin Artaud/Bernard Bador/Clayton Eshleman,1
Robin McGraw,1
Reduced Shakespeare Company/Adam Long/Daniel Singer/Jess Winfield,1
Paulo Coelho/Margaret Jull Costa,1
Paulo Coelho/Clifford E. Landers,1
Paulo Coelho/Margaret Jull Costa/Kâmuran Şipal,1
Carla Lynn Stockton,1
William Shakespeare/Terri Mategrano,1
Giorgio De Santillana/Hertha Von Dechend,1
Christopher Priest,1
Richard Russell Lawrence,1
Dow Mossman,1
Jean Stone,1
Roberta Grobel Intrater,1
Roald Dahl/David Wood,1
Lori Fulton/Brian Campbell/Linda Gregg,1
John Kenneth Galbraith/James Ronald Stanfield/J. Ron Stanfield/Jacqueline Bloom Stanfield,1
John Kenneth Galbraith,1
Linda Francis Lee,1
Blake Nelson/Hans Schumacher,1
Blake Nelson/Francine Kass,1
Jean Craighead George,1
Sophocles/George      Young,1
Upton Sinclair/Earl Lee/Kathleen DeGrave,1
Rudyard Kipling/Alev Lytle Croutier,1
Ken Follett/Arto Häilä,1
Mary Ellen Snodgrass,1
Herman Melville/Hershel Parker/G. Thomas Tanselle/Harrison Hayford/Robert Sandberg/Alma MacDougall Reising,1
Frederick Exley/Jonathan Yardley,1
Euripides/David Thompson/J. Michael Walton,1
Euripides,1
Euripides/James Morwood/Robin Waterfield,1
Euripides/William Arrowsmith,1
William Shakespeare/Harold Bloom/Rex Gibson,1
Michael J. Nelson,1
Joel Spolsky,1
Paul Graham/Allen Noren/Matt Hutchinson,1
Harlan Ellison,1
Isaac Asimov/Orson Scott Card,1
Isaac Asimov/Terry Carr/Martin H. Greenberg/Janet  Fox,1
John  Smith,1
Lane Smith,1
John Maynard Smith,1
John Maynard Smith/Eörs Szathmáry,1
Alden T. Vaughan,1
Stephenie Meyer,1
Newt Scamander/J.K. Rowling,1
Stephen Manes/George Ulrich,1
Stephen Manes/Michael  Bass,1
H.W. Brands,1
Sean Smith,1
Allan Zola Kronzek,1
J.K. Rowling/Rufus Beck,1
J.K. Rowling/Sevin Okyay,1
Alex Kotlowitz,1
Laura E. Berk,1
Elvi Rhodes,1
Maeve Binchy/René Huigen/Frans Thomése,1
Jessica Adams/Chris Manby/Fiona Walker,1
William Shakespeare/Katherine Duncan-Jones,1
Charles Boyce/David Allen White,1
William Shakespeare/Stephen Orgel/John Hollander,1
Elise Broach,1
William Shakespeare/Colin Burrow,1
Michael Nelson,1
Michael J. Nelson/Pop Ink/Charles S. Anderson Design Company,1
Scott  Freeman,1
Laurent de Brunhoff,1
William Shakespeare/Richard Proudfoot/Ann Thompson/David Scott Kastan/Harold Jenkins,1
Reed Martin/Austin Tichenor,1
Gary L. Blackwood,1
William Shakespeare/John D. Cox/Eric Rasmussen,1
Frank Kermode,1
Sarah Johnstone,1
Peter Doggett,1
Jonathan Carroll/Dave McKean,1
Paula Danziger/Ann M. Martin,1
James Kirkwood Jr.,1
Donna VanLiere,1
Laura Caldwell,1
Pedro Calderón de la Barca,1
Pedro Calderón de la Barca/Miguel de Cervantes Saavedra/Lope de Vega/Tirso de Molina/Roy Campbell/Eric Bentley,1
Tom Wicker/Arthur M. Schlesinger Jr.,1
Dwight D. Eisenhower,1
Kenneth Osgood,1
John S.D. Eisenhower,1
John S.D. Eisenhower/Joanne Thompson Eisenhower,1
Pedro Calderón de la Barca/Stanley Appelbaum,1
Pedro Calderón de la Barca/Gregary Racz,1
Steven Heller/Louise Fili,1
Ruth Krauss/Mary Blair,1
Donna Hill/Francis Ray/Brenda Jackson/Monica Jackson,1
Astrid Lindgren/Tony Ross,1
Johanna Hurwitz/Michael Dooling,1
Eva-Maria Metcalf,1
Alistair Moffat,1
Roberts Liardon,1
Noel Streatfeild/Judith Gwyn Brown,1
William Shakespeare/Arkangel Cast/Victoria Hamilton/Niamh Cusack/Stephen Mangan,1
William Shakespeare/Juliet Dusinberre,1
David L. Robbins,1
Joanna Weaver,1
Mary Oliver,1
Mansur Abdulin/Artem Drabkin,1
Antony Beevor/Artemis Cooper,1
Margaret A. Weitekamp,1
Merline Lovelace,1
Frank Herbert/Domingo Santos,1
Doug Stanton,1
Elizabeth Stewart,1
Joel-Peter Witkin/Stanley B. Burns,1
Lois Lenski/Heidi Kilgras,1
Glenn M. Schwartz,1
Elda Minger,1
Herodotus/Peter Grene,1
Homer/Stanley Lombardo/Sheila Murnaghan,1
Homer/Robert Fitzgerald/Andrew Ford,1
Homer/Sheila Murnaghan/Stanley Lombardo,1
Homer/Robert Fitzgerald/D.S. Carne-Ross,1
Homer/Richmond Lattimore,1
Virgil/Barbara Weiden Boyd,1
Virgil/Henry Rushton Fairclough/G.P. Goold,1
Martin Luther King Jr./Clayborne Carson,1
E.B. Potter,1
Charles Kingsley/W. Heath Robinson,1
James Lamar Roberts/CliffsNotes/William Shakespeare,1
William Shakespeare/Elizabeth Story Donno/Penny Gay,1
Barrie Trinkle/Paige Kimble/Carolyn  Andrews,1
John Howard Griffin,1
Bill Farrel/Pam Farrel,1
Roddy Doyle/Renate Orth-Guttmann,1
Roddy Doyle/Frank McCourt/Conor McPherson/Gene Kerrigan/Gina Moxley/Marian Keyes/Pauline McLynn/Tom Humphries/Joseph O'Connor/Anthony Cronin/Owen O'Neill/Hugo Hamilton/Charlie O'Neill/Gerard Stembridge/Donal O'Kelly,1
James Craig Holte,1
Elizabeth Russell Miller,1
Diane  Kennedy/Garrett Sutton/Robert T. Kiyosaki,1
Christopher Cokinos,1
Jimmy Buffett,1
Jimmy Buffett/Leona Nevler,1
Thomas Ryan,1
Nicholas Dodman,1
Marlene Targ Brill/Lerner Publishing Group,1
Thucydides/Paul Woodruff,1
Thucydides/Steven Lattimore,1
Thucydides/Jennifer Tolbert Roberts/Walter Blanco,1
Cynthia W. Shelmerdine,1
Herodotus/Edward Henry Blakeney/George Rawlinson/Rosalind Thomas,1
Kenneth H. Blanchard/Phil Hodges,1
Kenneth H. Blanchard/Don Shula,1
Kenneth H. Blanchard/Jesse Stoner,1
Bill  Bryson/Kathryn Lamb,1
Bill Bryson/David B. Ellis,1
Bill Bryson/José Manuel Álvarez,1
Susan Van Kirk/CliffsNotes/Erich Maria Remarque,1
Kathleen Eschenburg,1
Kate Pennington,1
Ishmael Beah,1
Ishmael Reed,1
Michael Koryta,1
Kathleen Olmstead/Jack London/Dan Andreasen/Arthur Pober,1
Meljean Brook,1
Mariel Hemingway,1
Scott Donaldson,1
Jack London/Ben Bova,1
Bartholomew Gill,1
Patrick Robinson/Sandler/David McCallum,1
Daniel Topolski/Patrick Robinson,1
David A. Adler/Karen Ritz,1
Ann Abramson/Nancy Harrison,1
Bob Tarte,1
Leonore Fleischer,1
Rusty Young/Thomas McFadden,1
Rusty Young,1
Eric Hobsbawm/Chris Wrigley,1
Karl Marx/Friedrich Engels/Eric Hobsbawm,1
Eric Hobsbawm/Allan Cameron/Antonio Polito,1
